dataset_group,condition,attribute_1,attribute_2,spearman_rho,signed_correlation_percent,absolute_correlation_percent,rho_squared_percent
covid,Standard_CTGAN,comorb_reumatologica,obito,-0.01657793325267402,-1.657793325267402,1.657793325267402,0.027482787093011503
covid,Standard_CTGAN,comorb_cirrose,comorb_hiv,0.05050937660344074,5.050937660344074,5.050937660344074,0.25511971248682064
covid,Standard_CTGAN,comorb_cirrose,obito,-0.02658196576191154,-2.658196576191154,2.658196576191154,0.07066009037674373
covid,Standard_CTGAN,comorb_hiv,obito,-0.027417903781981917,-2.741790378198192,2.741790378198192,0.07517414477980183
covid,S0_A0_realism_only,idade,sexo,-0.03523194579278988,-3.5231945792789885,3.5231945792789885,0.12412900043460848
covid,S0_A0_realism_only,idade,etilismo,-0.01660238584179981,-1.6602385841799812,1.6602385841799812,0.027563921563999484
covid,S0_A0_realism_only,idade,tabagismo,0.05107741246517017,5.107741246517017,5.107741246517017,0.26089020641371213
covid,S0_A0_realism_only,idade,motivo_cancer,0.014189552995196244,1.4189552995196244,1.4189552995196244,0.02013434142034827
covid,S0_A0_realism_only,idade,motivo_msk,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,idade,motivo_digestivo2,0.06198667577152175,6.198667577152174,6.198667577152174,0.38423479732037613
covid,S0_A0_realism_only,idade,motivo_cardio2,-0.02680223930185389,-2.680223930185389,2.680223930185389,0.07183600315938414
covid,S0_A0_realism_only,idade,motivo_procedimentos2,-0.05466213751825268,-5.4662137518252685,5.4662137518252685,0.2987949278064368
covid,S0_A0_realism_only,idade,motivo_lesao2,0.035062528213376035,3.5062528213376036,3.5062528213376036,0.12293808847137905
covid,S0_A0_realism_only,idade,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,idade,motivo_neuro,-0.006119392785466726,-0.6119392785466726,0.6119392785466726,0.003744696806282221
covid,S0_A0_realism_only,idade,motivo_pele,0.02165087368147705,2.165087368147705,2.165087368147705,0.046876033117127555
covid,S0_A0_realism_only,idade,motivo_genitourinaria,0.022156429067457507,2.215642906745751,2.215642906745751,0.04909073490212759
covid,S0_A0_realism_only,idade,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,idade,motivo_mental_subst,-0.013909111533455695,-1.3909111533455694,1.3909111533455694,0.019346338365011023
covid,S0_A0_realism_only,idade,motivo_infec2,0.04112995590393381,4.112995590393381,4.112995590393381,0.169167327265954
covid,S0_A0_realism_only,idade,motivo_propedeutica,-0.04533069709425268,-4.533069709425268,4.533069709425268,0.20548720990508884
covid,S0_A0_realism_only,idade,n_comorbidades,0.022275095792151058,2.2275095792151056,2.2275095792151056,0.049617989254950576
covid,S0_A0_realism_only,idade,comorb_hipertensao,0.09160605640727452,9.160605640727452,9.160605640727452,0.8391669570492761
covid,S0_A0_realism_only,idade,comorb_ic,-0.016823479239145643,-1.6823479239145642,1.6823479239145642,0.02830294537099645
covid,S0_A0_realism_only,idade,comorb_dac,0.04700637648279156,4.700637648279156,4.700637648279156,0.22095994300419391
covid,S0_A0_realism_only,idade,comorb_fibrilacao,-0.026369949568414743,-2.636994956841474,2.636994956841474,0.06953742402407369
covid,S0_A0_realism_only,idade,comorb_avc,-0.018103225825650642,-1.8103225825650642,1.8103225825650642,0.032772678529450434
covid,S0_A0_realism_only,idade,comorb_dpoc,0.010265735357211824,1.0265735357211825,1.0265735357211825,0.010538532242430898
covid,S0_A0_realism_only,idade,comorb_asma,-0.010762055440699,-1.0762055440698999,1.0762055440698999,0.011582183730867893
covid,S0_A0_realism_only,idade,comorb_dm,0.03856553127074549,3.856553127074549,3.856553127074549,0.1487300202194848
covid,S0_A0_realism_only,idade,comorb_obesidade,-0.03228085192851724,-3.228085192851724,3.228085192851724,0.10420534012308552
covid,S0_A0_realism_only,idade,comorb_drc,-0.01639316497403593,-1.639316497403593,1.639316497403593,0.026873585786595842
covid,S0_A0_realism_only,idade,comorb_cancer,0.01437611781561246,1.437611781561246,1.437611781561246,0.020667276344836998
covid,S0_A0_realism_only,idade,comorb_reumatologica,0.0017507650184944215,0.17507650184944215,0.17507650184944215,0.00030651781499837724
covid,S0_A0_realism_only,idade,comorb_cirrose,0.0014320809123159629,0.14320809123159628,0.14320809123159628,0.00020508557394197208
covid,S0_A0_realism_only,idade,comorb_hiv,-0.010173871422852854,-1.0173871422852854,1.0173871422852854,0.010350765972874197
covid,S0_A0_realism_only,idade,obito,0.03491982529703559,3.4919825297035594,3.4919825297035594,0.1219394198775487
covid,S0_A0_realism_only,sexo,etilismo,-0.06877261560055824,-6.877261560055824,6.877261560055824,0.4729672656542146
covid,S0_A0_realism_only,sexo,tabagismo,-0.0989381839293044,-9.89381839293044,9.89381839293044,0.9788764239228867
covid,S0_A0_realism_only,sexo,motivo_cancer,-0.04459572256728963,-4.459572256728963,4.459572256728963,0.19887784712986656
covid,S0_A0_realism_only,sexo,motivo_msk,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,sexo,motivo_digestivo2,0.015749981066516993,1.5749981066516994,1.5749981066516994,0.024806190359564377
covid,S0_A0_realism_only,sexo,motivo_cardio2,-0.024655233672689413,-2.465523367268941,2.465523367268941,0.06078805474549179
covid,S0_A0_realism_only,sexo,motivo_procedimentos2,0.01261853468582515,1.2618534685825151,1.2618534685825151,0.015922741761737243
covid,S0_A0_realism_only,sexo,motivo_lesao2,0.028644044017825887,2.864404401782589,2.864404401782589,0.0820481257695147
covid,S0_A0_realism_only,sexo,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,sexo,motivo_neuro,-0.00878556959268893,-0.8785569592688929,0.8785569592688929,0.007718623306798032
covid,S0_A0_realism_only,sexo,motivo_pele,-0.005212048274533661,-0.521204827453366,0.521204827453366,0.0027165447216069313
covid,S0_A0_realism_only,sexo,motivo_genitourinaria,-0.05620506713110307,-5.6205067131103075,5.6205067131103075,0.31590095712118027
covid,S0_A0_realism_only,sexo,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,sexo,motivo_mental_subst,0.006140734505813997,0.6140734505813996,0.6140734505813996,0.003770862027089467
covid,S0_A0_realism_only,sexo,motivo_infec2,-0.006523423485124272,-0.6523423485124272,0.6523423485124272,0.00425550539662709
covid,S0_A0_realism_only,sexo,motivo_propedeutica,0.015757473759645913,1.5757473759645912,1.5757473759645912,0.02482979792859295
covid,S0_A0_realism_only,sexo,n_comorbidades,0.039194984999128525,3.9194984999128524,3.9194984999128524,0.153624684908191
covid,S0_A0_realism_only,sexo,comorb_hipertensao,0.09802995412013842,9.802995412013841,9.802995412013841,0.9609871904796443
covid,S0_A0_realism_only,sexo,comorb_ic,-0.03133840720956671,-3.133840720956671,3.133840720956671,0.09820957664326227
covid,S0_A0_realism_only,sexo,comorb_dac,-0.057041780502642116,-5.704178050264211,5.704178050264211,0.32537647229116023
covid,S0_A0_realism_only,sexo,comorb_fibrilacao,-0.01323015546478139,-1.323015546478139,1.323015546478139,0.01750370136222849
covid,S0_A0_realism_only,sexo,comorb_avc,-0.06373878251156763,-6.373878251156763,6.373878251156763,0.4062632396056919
covid,S0_A0_realism_only,sexo,comorb_dpoc,0.026824469068216707,2.6824469068216708,2.6824469068216708,0.07195521407917149
covid,S0_A0_realism_only,sexo,comorb_asma,-0.009670546225833429,-0.9670546225833428,0.9670546225833428,0.009351946430598118
covid,S0_A0_realism_only,sexo,comorb_dm,0.01380760817581812,1.380760817581812,1.380760817581812,0.019065004353691937
covid,S0_A0_realism_only,sexo,comorb_obesidade,-0.019549825581778795,-1.9549825581778795,1.9549825581778795,0.03821956802779726
covid,S0_A0_realism_only,sexo,comorb_drc,-0.010983679446079071,-1.098367944607907,1.098367944607907,0.012064121417421985
covid,S0_A0_realism_only,sexo,comorb_cancer,-0.007219605982378767,-0.7219605982378767,0.7219605982378767,0.005212271054079929
covid,S0_A0_realism_only,sexo,comorb_reumatologica,-0.014098147537004826,-1.4098147537004826,1.4098147537004826,0.019875776397515525
covid,S0_A0_realism_only,sexo,comorb_cirrose,-0.026686757700224866,-2.6686757700224866,2.6686757700224866,0.07121830365505112
covid,S0_A0_realism_only,sexo,comorb_hiv,-0.0072056929090925,-0.7205692909092499,0.7205692909092499,0.005192201030014593
covid,S0_A0_realism_only,sexo,obito,0.0013323698859053546,0.13323698859053545,0.13323698859053545,0.00017752095128674477
covid,S0_A0_realism_only,etilismo,tabagismo,0.01805611297646451,1.805611297646451,1.805611297646451,0.032602321581885
covid,S0_A0_realism_only,etilismo,motivo_cancer,-0.0437979181769911,-4.37979181769911,4.37979181769911,0.19182576366384074
covid,S0_A0_realism_only,etilismo,motivo_msk,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,etilismo,motivo_digestivo2,0.031631073982861156,3.1631073982861158,3.1631073982861158,0.10005248413092359
covid,S0_A0_realism_only,etilismo,motivo_cardio2,-0.004987282710928456,-0.49872827109284557,0.49872827109284557,0.0024872988838725886
covid,S0_A0_realism_only,etilismo,motivo_procedimentos2,-0.040065240786392606,-4.00652407863926,4.00652407863926,0.16052235192716174
covid,S0_A0_realism_only,etilismo,motivo_lesao2,0.12280704355889349,12.280704355889348,12.280704355889348,1.5081569947675963
covid,S0_A0_realism_only,etilismo,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,etilismo,motivo_neuro,-0.014666988778584536,-1.4666988778584535,1.4666988778584535,0.02151205598311247
covid,S0_A0_realism_only,etilismo,motivo_pele,-0.022522356625527807,-2.252235662552781,2.252235662552781,0.05072565479674564
covid,S0_A0_realism_only,etilismo,motivo_genitourinaria,-0.0335202964126112,-3.35202964126112,3.35202964126112,0.11236102715893152
covid,S0_A0_realism_only,etilismo,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,etilismo,motivo_mental_subst,0.019291046188135548,1.9291046188135548,1.9291046188135548,0.0372144463032779
covid,S0_A0_realism_only,etilismo,motivo_infec2,-0.07345573930675907,-7.345573930675907,7.345573930675907,0.5395745637102549
covid,S0_A0_realism_only,etilismo,motivo_propedeutica,0.022722791825370896,2.2722791825370896,2.2722791825370896,0.05163252683391425
covid,S0_A0_realism_only,etilismo,n_comorbidades,-0.044310417602727706,-4.4310417602727705,4.4310417602727705,0.19634131081281211
covid,S0_A0_realism_only,etilismo,comorb_hipertensao,-0.017716414448704212,-1.7716414448704212,1.7716414448704212,0.03138713409182554
covid,S0_A0_realism_only,etilismo,comorb_ic,-0.04607460116642911,-4.607460116642911,4.607460116642911,0.21228688726455108
covid,S0_A0_realism_only,etilismo,comorb_dac,-0.04004718609295571,-4.004718609295571,4.004718609295571,0.16037771139638254
covid,S0_A0_realism_only,etilismo,comorb_fibrilacao,-0.036967452757928634,-3.6967452757928636,3.6967452757928636,0.13665925634096854
covid,S0_A0_realism_only,etilismo,comorb_avc,-0.04833938953560728,-4.833938953560728,4.833938953560728,0.23366965806751783
covid,S0_A0_realism_only,etilismo,comorb_dpoc,-0.007382934228525223,-0.7382934228525223,0.7382934228525223,0.005450771782272933
covid,S0_A0_realism_only,etilismo,comorb_asma,-0.004665582730710111,-0.4665582730710111,0.4665582730710111,0.0021767662217100415
covid,S0_A0_realism_only,etilismo,comorb_dm,-0.05317629656918725,-5.317629656918725,5.317629656918725,0.28277185168141555
covid,S0_A0_realism_only,etilismo,comorb_obesidade,-0.015531171315908499,-1.5531171315908499,1.5531171315908499,0.024121728244409894
covid,S0_A0_realism_only,etilismo,comorb_drc,-0.04715328689807059,-4.715328689807059,4.715328689807059,0.22234324652917556
covid,S0_A0_realism_only,etilismo,comorb_cancer,-0.03584127634244917,-3.584127634244917,3.584127634244917,0.12845970898558065
covid,S0_A0_realism_only,etilismo,comorb_reumatologica,-0.0053727841834422755,-0.5372784183442275,0.5372784183442275,0.002886680988184748
covid,S0_A0_realism_only,etilismo,comorb_cirrose,-0.010213776995370034,-1.0213776995370034,1.0213776995370034,0.010432124051115012
covid,S0_A0_realism_only,etilismo,comorb_hiv,-0.018199909494049444,-1.8199909494049444,1.8199909494049444,0.03312367055915911
covid,S0_A0_realism_only,etilismo,obito,-0.050413790342714704,-5.04137903427147,5.04137903427147,0.2541550256719194
covid,S0_A0_realism_only,tabagismo,motivo_cancer,-0.058466604856306434,-5.846660485630643,5.846660485630643,0.3418343883423475
covid,S0_A0_realism_only,tabagismo,motivo_msk,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,tabagismo,motivo_digestivo2,-0.045863356150799964,-4.586335615079997,4.586335615079997,0.21034474374151207
covid,S0_A0_realism_only,tabagismo,motivo_cardio2,0.07663149456559996,7.663149456559997,7.663149456559997,0.5872385959357577
covid,S0_A0_realism_only,tabagismo,motivo_procedimentos2,-0.007154555502737027,-0.7154555502737028,0.7154555502737028,0.0051187664441744675
covid,S0_A0_realism_only,tabagismo,motivo_lesao2,-0.03051109108933652,-3.051109108933652,3.051109108933652,0.09309266794617904
covid,S0_A0_realism_only,tabagismo,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,tabagismo,motivo_neuro,-0.05751559429976104,-5.751559429976104,5.751559429976104,0.33080435876547043
covid,S0_A0_realism_only,tabagismo,motivo_pele,-0.0008548165180249478,-0.08548165180249478,0.08548165180249478,7.30711279488296e-05
covid,S0_A0_realism_only,tabagismo,motivo_genitourinaria,-0.017550459422086346,-1.7550459422086346,1.7550459422086346,0.03080186259262994
covid,S0_A0_realism_only,tabagismo,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,tabagismo,motivo_mental_subst,-0.030212211561467084,-3.0212211561467086,3.0212211561467086,0.09127777274348453
covid,S0_A0_realism_only,tabagismo,motivo_infec2,-0.017648183629799735,-1.7648183629799734,1.7648183629799734,0.031145838543113133
covid,S0_A0_realism_only,tabagismo,motivo_propedeutica,0.002281935297223392,0.2281935297223392,0.2281935297223392,0.000520722870071401
covid,S0_A0_realism_only,tabagismo,n_comorbidades,-0.050904492661274114,-5.090449266127411,5.090449266127411,0.259126737310171
covid,S0_A0_realism_only,tabagismo,comorb_hipertensao,-0.017355276934596264,-1.7355276934596264,1.7355276934596264,0.03012056374765291
covid,S0_A0_realism_only,tabagismo,comorb_ic,-0.016912544698105842,-1.6912544698105842,1.6912544698105842,0.028603416816542805
covid,S0_A0_realism_only,tabagismo,comorb_dac,0.027938535480932863,2.7938535480932862,2.7938535480932862,0.07805617648193446
covid,S0_A0_realism_only,tabagismo,comorb_fibrilacao,0.00956552715630889,0.9565527156308891,0.9565527156308891,0.009149930977808283
covid,S0_A0_realism_only,tabagismo,comorb_avc,-0.05214585139654139,-5.214585139654139,5.214585139654139,0.2719189817870178
covid,S0_A0_realism_only,tabagismo,comorb_dpoc,0.003649263461283131,0.3649263461283131,0.3649263461283131,0.0013317123809856138
covid,S0_A0_realism_only,tabagismo,comorb_asma,-0.006855659956387478,-0.6855659956387478,0.6855659956387478,0.004700007343761476
covid,S0_A0_realism_only,tabagismo,comorb_dm,-0.05818417729211715,-5.818417729211714,5.818417729211714,0.3385398487160521
covid,S0_A0_realism_only,tabagismo,comorb_obesidade,-0.007246639210587202,-0.7246639210587202,0.7246639210587202,0.005251377984841991
covid,S0_A0_realism_only,tabagismo,comorb_drc,0.007584025916910012,0.7584025916910012,0.7584025916910012,0.005751744910836275
covid,S0_A0_realism_only,tabagismo,comorb_cancer,-0.02827516152453875,-2.827516152453875,2.827516152453875,0.07994847592387565
covid,S0_A0_realism_only,tabagismo,comorb_reumatologica,-0.008891275488177131,-0.8891275488177132,0.8891275488177132,0.007905477980665947
covid,S0_A0_realism_only,tabagismo,comorb_cirrose,0.005206872048827695,0.5206872048827695,0.5206872048827695,0.002711151653286312
covid,S0_A0_realism_only,tabagismo,comorb_hiv,0.009439425179426416,0.9439425179426416,0.9439425179426416,0.008910274771798943
covid,S0_A0_realism_only,tabagismo,obito,0.009781955689770421,0.9781955689770422,0.9781955689770422,0.009568665711663192
covid,S0_A0_realism_only,motivo_cancer,motivo_msk,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_cancer,motivo_digestivo2,-0.03945983100857338,-3.945983100857338,3.945983100857338,0.15570782632251692
covid,S0_A0_realism_only,motivo_cancer,motivo_cardio2,-0.05992017966427012,-5.992017966427012,5.992017966427012,0.35904279309984105
covid,S0_A0_realism_only,motivo_cancer,motivo_procedimentos2,-0.028606996241053118,-2.8606996241053118,2.8606996241053118,0.08183602339356272
covid,S0_A0_realism_only,motivo_cancer,motivo_lesao2,-0.0393077034916267,-3.9307703491626698,3.9307703491626698,0.15450955537856417
covid,S0_A0_realism_only,motivo_cancer,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_cancer,motivo_neuro,-0.02279468539345777,-2.279468539345777,2.279468539345777,0.051959768218671695
covid,S0_A0_realism_only,motivo_cancer,motivo_pele,-0.007457330118916905,-0.7457330118916905,0.7457330118916905,0.005561177250250521
covid,S0_A0_realism_only,motivo_cancer,motivo_genitourinaria,-0.01682412051792147,-1.682412051792147,1.682412051792147,0.02830510312015462
covid,S0_A0_realism_only,motivo_cancer,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_cancer,motivo_mental_subst,-0.00633879234145821,-0.633879234145821,0.633879234145821,0.004018028834812925
covid,S0_A0_realism_only,motivo_cancer,motivo_infec2,-0.05220713887070085,-5.220713887070085,5.220713887070085,0.27255853490646437
covid,S0_A0_realism_only,motivo_cancer,motivo_propedeutica,-0.004224789199740725,-0.42247891997407255,0.42247891997407255,0.001784884378224588
covid,S0_A0_realism_only,motivo_cancer,n_comorbidades,0.03772606473438929,3.772606473438929,3.772606473438929,0.14232559603433312
covid,S0_A0_realism_only,motivo_cancer,comorb_hipertensao,-0.011344866051443202,-1.1344866051443203,1.1344866051443203,0.012870598572518847
covid,S0_A0_realism_only,motivo_cancer,comorb_ic,0.02771939106470563,2.7719391064705627,2.7719391064705627,0.07683646409980822
covid,S0_A0_realism_only,motivo_cancer,comorb_dac,-0.02426640241752459,-2.426640241752459,2.426640241752459,0.05888582862892433
covid,S0_A0_realism_only,motivo_cancer,comorb_fibrilacao,-0.014196143941522549,-1.419614394152255,1.419614394152255,0.020153050280842737
covid,S0_A0_realism_only,motivo_cancer,comorb_avc,-0.023606332812822726,-2.3606332812822726,2.3606332812822726,0.055725894886975096
covid,S0_A0_realism_only,motivo_cancer,comorb_dpoc,-0.0027593623450609594,-0.27593623450609595,0.27593623450609595,0.0007614080551340318
covid,S0_A0_realism_only,motivo_cancer,comorb_asma,-0.0018522488956273138,-0.18522488956273137,0.18522488956273137,0.0003430825971352603
covid,S0_A0_realism_only,motivo_cancer,comorb_dm,0.011769377083106328,1.176937708310633,1.176937708310633,0.013851823692434843
covid,S0_A0_realism_only,motivo_cancer,comorb_obesidade,-0.013554714017692968,-1.3554714017692968,1.3554714017692968,0.018373027210144225
covid,S0_A0_realism_only,motivo_cancer,comorb_drc,-0.01739712613685975,-1.739712613685975,1.739712613685975,0.030265999782180867
covid,S0_A0_realism_only,motivo_cancer,comorb_cancer,0.09132360456567565,9.132360456567564,9.132360456567564,0.8340000750867894
covid,S0_A0_realism_only,motivo_cancer,comorb_reumatologica,-0.0018592789348192546,-0.18592789348192545,0.18592789348192545,0.0003456918157462622
covid,S0_A0_realism_only,motivo_cancer,comorb_cirrose,-0.0029246017748926607,-0.29246017748926606,0.29246017748926606,0.0008553295541705302
covid,S0_A0_realism_only,motivo_cancer,comorb_hiv,-0.007484930620100513,-0.7484930620100514,0.7484930620100514,0.005602418638771825
covid,S0_A0_realism_only,motivo_cancer,obito,0.030053845815044406,3.0053845815044404,3.0053845815044404,0.09032336482744621
covid,S0_A0_realism_only,motivo_msk,motivo_digestivo2,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_cardio2,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_procedimentos2,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_lesao2,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_neuro,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_pele,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_genitourinaria,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_mental_subst,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_infec2,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,motivo_propedeutica,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,n_comorbidades,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_hipertensao,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_ic,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_dac,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_fibrilacao,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_avc,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_dpoc,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_asma,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_obesidade,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_drc,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_cancer,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_reumatologica,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_cirrose,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,comorb_hiv,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_msk,obito,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_digestivo2,motivo_cardio2,-0.10801122750952055,-10.801122750952056,10.801122750952056,1.166642526811341
covid,S0_A0_realism_only,motivo_digestivo2,motivo_procedimentos2,-0.07170188221952009,-7.170188221952009,7.170188221952009,0.5141159913821931
covid,S0_A0_realism_only,motivo_digestivo2,motivo_lesao2,-0.06652306773288669,-6.652306773288669,6.652306773288669,0.442531854059423
covid,S0_A0_realism_only,motivo_digestivo2,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_digestivo2,motivo_neuro,-0.05653421387761091,-5.653421387761091,5.653421387761091,0.3196117338759454
covid,S0_A0_realism_only,motivo_digestivo2,motivo_pele,-0.01688465273373324,-1.688465273373324,1.688465273373324,0.028509149793876542
covid,S0_A0_realism_only,motivo_digestivo2,motivo_genitourinaria,-0.03912468926239912,-3.912468926239912,3.912468926239912,0.1530741309879289
covid,S0_A0_realism_only,motivo_digestivo2,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_digestivo2,motivo_mental_subst,-0.012751895192388552,-1.2751895192388552,1.2751895192388552,0.016261083099766226
covid,S0_A0_realism_only,motivo_digestivo2,motivo_infec2,-0.09336259011671115,-9.336259011671116,9.336259011671116,0.871657323330101
covid,S0_A0_realism_only,motivo_digestivo2,motivo_propedeutica,-0.010983462436782875,-1.0983462436782876,1.0983462436782876,0.012063644710022041
covid,S0_A0_realism_only,motivo_digestivo2,n_comorbidades,0.02853782579020101,2.853782579020101,2.853782579020101,0.0814407500831862
covid,S0_A0_realism_only,motivo_digestivo2,comorb_hipertensao,-0.022445456129310152,-2.2445456129310153,2.2445456129310153,0.05037985008527866
covid,S0_A0_realism_only,motivo_digestivo2,comorb_ic,-0.003325589224402299,-0.3325589224402299,0.3325589224402299,0.0011059543689460687
covid,S0_A0_realism_only,motivo_digestivo2,comorb_dac,-0.021385652586319227,-2.138565258631923,2.138565258631923,0.045734613654274225
covid,S0_A0_realism_only,motivo_digestivo2,comorb_fibrilacao,-0.03289295239235472,-3.289295239235472,3.289295239235472,0.10819463170857141
covid,S0_A0_realism_only,motivo_digestivo2,comorb_avc,-0.006457646604967141,-0.6457646604967141,0.6457646604967141,0.004170119967464364
covid,S0_A0_realism_only,motivo_digestivo2,comorb_dpoc,-0.008802383591218885,-0.8802383591218885,0.8802383591218885,0.007748195688695948
covid,S0_A0_realism_only,motivo_digestivo2,comorb_asma,-0.0040119300842098565,-0.40119300842098565,0.40119300842098565,0.0016095583000588108
covid,S0_A0_realism_only,motivo_digestivo2,comorb_dm,-0.03343572119233682,-3.343572119233682,3.343572119233682,0.11179474516516816
covid,S0_A0_realism_only,motivo_digestivo2,comorb_obesidade,0.011492774889549456,1.1492774889549455,1.1492774889549455,0.01320838746618585
covid,S0_A0_realism_only,motivo_digestivo2,comorb_drc,0.017917083356660958,1.7917083356660959,1.7917083356660959,0.03210218760095371
covid,S0_A0_realism_only,motivo_digestivo2,comorb_cancer,0.07670200230053856,7.670200230053855,7.670200230053855,0.5883197156911821
covid,S0_A0_realism_only,motivo_digestivo2,comorb_reumatologica,-0.003394221166510654,-0.3394221166510654,0.3394221166510654,0.0011520737327188944
covid,S0_A0_realism_only,motivo_digestivo2,comorb_cirrose,0.08013040853646827,8.013040853646828,8.013040853646828,0.6420882372221308
covid,S0_A0_realism_only,motivo_digestivo2,comorb_hiv,-0.016457932800113487,-1.6457932800113488,1.6457932800113488,0.027086355205305137
covid,S0_A0_realism_only,motivo_digestivo2,obito,-0.010459308539599033,-1.0459308539599033,1.0459308539599033,0.010939713512652926
covid,S0_A0_realism_only,motivo_cardio2,motivo_procedimentos2,-0.0832315419142521,-8.32315419142521,8.32315419142521,0.6927489569423904
covid,S0_A0_realism_only,motivo_cardio2,motivo_lesao2,-0.11087866413438556,-11.087866413438556,11.087866413438556,1.2294078160225879
covid,S0_A0_realism_only,motivo_cardio2,motivo_respiratorio,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_cardio2,motivo_neuro,-0.052773213663510975,-5.277321366351098,5.277321366351098,0.27850120803745815
covid,S0_A0_realism_only,motivo_cardio2,motivo_pele,-0.020393479680963576,-2.0393479680963575,2.0393479680963575,0.041589401349787426
covid,S0_A0_realism_only,motivo_cardio2,motivo_genitourinaria,-0.052815495609491434,-5.281549560949143,5.281549560949143,0.27894765764762086
covid,S0_A0_realism_only,motivo_cardio2,motivo_dm,0.0,0.0,0.0,0.0
covid,S0_A0_realism_only,motivo_cardio2,motivo_mental_subst,-0.03093674066780506,-3.093674066780506,3.093674066780506,0.09570819231470233
covid,S0_A0_realism_only,motivo_cardio2,motivo_infec2,-0.17640637632106973,-17.640637632106973,17.640637632106973,3.1119209606730873
covid,S0_A0_realism_only,motivo_cardio2,motivo_propedeutica,-0.024041535835077794,-2.4041535835077794,2.4041535835077794,0.05779954453093297
covid,S0_A0_realism_only,motivo_cardio2,n_comorbidades,0.05765954259475202,5.765954259475202,5.765954259475202,0.3324622852236022
covid,S0_A0_realism_only,motivo_cardio2,comorb_hipertensao,-0.03275504564811811,-3.2755045648118113,3.2755045648118113,0.10728930154103011
covid,S0_A0_realism_only,motivo_cardio2,comorb_ic,0.0466473239013385,4.66473239013385,4.66473239013385,0.21759728271563863
covid,S0_A0_realism_only,motivo_cardio2,comorb_dac,0.06952804307646435,6.952804307646435,6.952804307646435,0.48341487740426814
covid,S0_A0_realism_only,motivo_cardio2,comorb_fibrilacao,0.05550490976483513,5.550490976483513,5.550490976483513,0.308079500800249
