dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel,0,2,42,116,Random undersampling,1362,1000,0.5,0.17,LogisticRegression,0.5574350255168432,0.33925049309664695,0.2551928783382789,0.5058823529411764,0.6017363571934797,0.23651613890056145,0.6388944011339475,0.23181661131590978,-1.55473816765281,0.6302557178879629
Vigitel,0,2,42,116,Random undersampling,1362,1000,0.5,0.17,RandomForest,0.5516992732309911,0.3741721854304636,0.26036866359447003,0.6647058823529411,0.638979447200567,0.27758246976884293,0.6750531537916371,0.22693734028694051,-1.5729644250312818,0.850547911337375
Vigitel,0,2,42,116,Random undersampling,1362,1000,0.5,0.17,CatBoost,0.554838548844895,0.3781094527363184,0.2632794457274827,0.6705882352941176,0.6431254429482636,0.2698387855452973,0.6805953224663358,0.22691205693195154,-1.5567776798523723,0.6898678218944699
Vigitel,0,2,42,116,SMOTE,6638,1000,0.5,0.17,LogisticRegression,0.5215463621575069,0.29906542056074764,0.2191780821917808,0.47058823529411764,0.5636073706591069,0.18934400580927574,0.5566619418851878,0.23638693000754707,-1.5294062803977475,0.16431098341986183
Vigitel,0,2,42,116,SMOTE,6638,1000,0.5,0.17,RandomForest,0.4877243098788456,0.08968609865470852,0.18867924528301888,0.058823529411764705,0.503508150248051,0.22581514120961854,0.6385683912119063,0.15037932813795782,-0.9259580116816185,0.5776981653661405
Vigitel,0,2,42,116,SMOTE,6638,1000,0.5,0.17,CatBoost,0.4737109257077519,0.05741626794258373,0.15384615384615385,0.03529411764705882,0.49776754075124025,0.23006256726393276,0.6341459957476967,0.14749225470168198,-0.9164938818829047,0.5351096016720451
Vigitel,0,2,42,116,Standard CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.4956357048748353,0.25757575757575757,0.18994413407821228,0.4,0.5253012048192771,0.18421068976075072,0.5445570517363572,0.23554534900453733,-1.544989126530375,0.20190807519004914
Vigitel,0,2,42,116,Standard CTGAN,6638,1000,0.5,0.17,RandomForest,0.4874703587024116,0.10358565737051793,0.16049382716049382,0.07647058823529412,0.49727143869596035,0.21088444409178358,0.6150389794472005,0.15963061758449998,-1.0883129501243916,0.4921401074971521
Vigitel,0,2,42,116,Standard CTGAN,6638,1000,0.5,0.17,CatBoost,0.4887211894390249,0.07407407407407407,0.3684210526315789,0.041176470588235294,0.5133593196314671,0.2459822091975577,0.6366335931963146,0.14199565690119054,-0.7109921975952247,0.6614787811892056
Vigitel,0,2,42,116,SepAware CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.5346386526827505,0.3163841807909605,0.23268698060941828,0.49411764705882355,0.5801913536498937,0.2215393724276671,0.5844153082919914,0.23418620057341885,-1.5270138433291198,0.31946931962786745
