dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
COVID-19,0,1,42,79,SepAware TVAE,402,67,0.5,0.2537313432835821,CatBoost,0.42021460713049497,0.07407407407407407,0.1,0.058823529411764705,0.43941176470588234,0.2983654107481814,0.588235294117647,0.2327212378900074,-0.93140989232222,0.1020795567365321
COVID-19,0,2,42,116,Real only,267,67,0.24719101123595505,0.2537313432835821,LogisticRegression,0.5431818181818182,0.25,0.42857142857142855,0.17647058823529413,0.548235294117647,0.34977039786411884,0.48823529411764705,0.2289493414219003,-0.9230201539740556,0.0973823070666907
COVID-19,0,2,42,116,Real only,267,67,0.24719101123595505,0.2537313432835821,RandomForest,0.42735042735042733,0.0,0.0,0.0,0.5,0.2856129250139312,0.508235294117647,0.19814342557684325,-0.8340267333147039,0.21072543397438412
COVID-19,0,2,42,116,Real only,267,67,0.24719101123595505,0.2537313432835821,CatBoost,0.46659743856005537,0.14814814814814814,0.2,0.11764705882352941,0.4788235294117647,0.3026965386738668,0.5258823529411765,0.22790524139330232,-0.8800057161577847,0.14158046101160462
COVID-19,0,2,42,116,Class weighting,267,67,0.24719101123595505,0.2537313432835821,LogisticRegression,0.4585858585858586,0.2727272727272727,0.2222222222222222,0.35294117647058826,0.4664705882352941,0.3152707862931404,0.47411764705882353,0.2933636064878304,-1.0321211148430594,0.07896485856211534
COVID-19,0,2,42,116,Class weighting,267,67,0.24719101123595505,0.2537313432835821,RandomForest,0.4654255319148936,0.25,0.21739130434782608,0.29411764705882354,0.46705882352941175,0.27496171740463726,0.5129411764705882,0.22671866485541514,-0.9855349121858068,0.21254892521320995
COVID-19,0,2,42,116,Class weighting,267,67,0.24719101123595505,0.2537313432835821,CatBoost,0.4920518464172169,0.3404255319148936,0.26666666666666666,0.47058823529411764,0.5152941176470589,0.3028386743728162,0.5105882352941176,0.2841738328484372,-1.0048328457561913,0.10289915480778393
COVID-19,0,2,42,116,Random oversampling,402,67,0.5,0.2537313432835821,LogisticRegression,0.5010638297872341,0.3,0.2608695652173913,0.35294117647058826,0.5064705882352941,0.37259977681053924,0.5435294117647058,0.2695029784563769,-0.9841543574540793,0.11950841686916851
COVID-19,0,2,42,116,Random oversampling,402,67,0.5,0.2537313432835821,RandomForest,0.4959598774031764,0.2702702702702703,0.25,0.29411764705882354,0.4970588235294118,0.299260371910111,0.5376470588235294,0.22651318005490662,-0.9579916167898975,0.3128600613067568
COVID-19,0,2,42,116,Random oversampling,402,67,0.5,0.2537313432835821,CatBoost,0.45928099779897286,0.2978723404255319,0.23333333333333334,0.4117647058823529,0.4758823529411765,0.29730777248894313,0.5023529411764706,0.2717846917137516,-0.9901324351932649,0.09786794870669281
COVID-19,0,2,42,116,Random undersampling,132,67,0.5,0.2537313432835821,LogisticRegression,0.4481589147286822,0.2916666666666667,0.22580645161290322,0.4117647058823529,0.46588235294117647,0.28866725851343034,0.5070588235294118,0.3417534629354822,-1.0656383657234274,0.05727889015634801
COVID-19,0,2,42,116,Random undersampling,132,67,0.5,0.2537313432835821,RandomForest,0.46029919447640966,0.36363636363636365,0.2631578947368421,0.5882352941176471,0.5141176470588236,0.25670053913210794,0.4988235294117648,0.2630567797069536,-1.0724840114162562,0.1598243762136785
COVID-19,0,2,42,116,Random undersampling,132,67,0.5,0.2537313432835821,CatBoost,0.4171245421245421,0.32142857142857145,0.23076923076923078,0.5294117647058824,0.4647058823529412,0.2328954578289706,0.4447058823529412,0.3818187185260894,-1.0797666830956687,-0.015639559909449034
COVID-19,0,2,42,116,SMOTE,402,67,0.5,0.2537313432835821,LogisticRegression,0.5379310344827586,0.27586206896551724,0.3333333333333333,0.23529411764705882,0.5376470588235294,0.37606824126197663,0.5376470588235294,0.22912284071910435,-0.8828990728988958,0.14196609727782608
COVID-19,0,2,42,116,SMOTE,402,67,0.5,0.2537313432835821,RandomForest,0.44991789819376027,0.13793103448275862,0.16666666666666666,0.11764705882352941,0.45882352941176474,0.2626483161278492,0.5247058823529411,0.2110375137103949,-0.8970932064501514,0.3094936772315234
COVID-19,0,2,42,116,SMOTE,402,67,0.5,0.2537313432835821,CatBoost,0.417041704170417,0.12121212121212122,0.125,0.11764705882352941,0.4188235294117647,0.2690124722456979,0.5258823529411764,0.24449266560075453,-0.9488259526399587,0.11698746244326907
COVID-19,0,2,42,116,Standard CTGAN,402,67,0.5,0.2537313432835821,LogisticRegression,0.514856429463171,0.35555555555555557,0.2857142857142857,0.47058823529411764,0.5352941176470588,0.3199872722524124,0.5317647058823529,0.25852103277224325,-1.0528000194853546,0.10102655802677844
COVID-19,0,2,42,116,Standard CTGAN,402,67,0.5,0.2537313432835821,RandomForest,0.5592105263157895,0.3684210526315789,0.3333333333333333,0.4117647058823529,0.5658823529411765,0.3470617854694058,0.56,0.22951730597433706,-0.9787135992212083,0.45127602231035746
COVID-19,0,2,42,116,Standard CTGAN,402,67,0.5,0.2537313432835821,CatBoost,0.5255704169944926,0.34146341463414637,0.2916666666666667,0.4117647058823529,0.5358823529411765,0.33770961567615554,0.52,0.24872914801511845,-0.9969357353289487,0.1591569343724853
