dataset,task,repeat,fold,partition_seed,generator_seed,condition,regime,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Kidney-cohort 365-day mortality,kidney_mortality,0,0,42,20042,Standard TVAE,TSTR,LogisticRegression,0.5011523380989913,0.11504424778761062,0.07514450867052024,0.24528301886792453,0.5381642127074575,0.07956257639361239,0.5760993006714351,0.18949654794876244,-2.742868686992487,0.03635932709941366
Kidney-cohort 365-day mortality,kidney_mortality,0,0,42,20042,Standard TVAE,TSTR,RandomForest,0.5301418439716312,0.11666666666666667,0.1044776119402985,0.1320754716981132,0.5343587495766173,0.13061478769978674,0.7384491243450021,0.0779062307319952,-1.9289135646347206,0.4163378604374863
Kidney-cohort 365-day mortality,kidney_mortality,0,0,42,20042,Standard TVAE,TSTR,CatBoost,0.5185363505055368,0.0967741935483871,0.08450704225352113,0.11320754716981132,0.5222848717897631,0.12694510401709536,0.7295730310214978,0.08993648281252628,-1.869716708114019,0.1558139779594457
Kidney-cohort 365-day mortality,kidney_mortality,0,0,42,20042,SepAware TVAE,TSTR,LogisticRegression,0.5459163506048459,0.16766467065868262,0.12280701754385964,0.2641509433962264,0.5792771612440477,0.07923798735230586,0.5612560020720847,0.1293220356491504,-2.7159550571281095,0.03697656851321895
Kidney-cohort 365-day mortality,kidney_mortality,0,0,42,20042,SepAware TVAE,TSTR,RandomForest,0.5214457205891895,0.10606060606060606,0.08860759493670886,0.1320754716981132,0.5280229523221295,0.11851471713617726,0.7280189675439821,0.08819196765025125,-2.096045881200431,0.5088679554330277
Kidney-cohort 365-day mortality,kidney_mortality,0,0,42,20042,SepAware TVAE,TSTR,CatBoost,0.5511865753152616,0.16296296296296298,0.13414634146341464,0.20754716981132076,0.5662867844832739,0.10576297121999181,0.6983522942360183,0.09532863612152617,-2.0440495166120187,0.15028230657548192
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,10079,Standard CTGAN,TSTR,LogisticRegression,0.48638931689779147,0.0,0.0,0.0,0.5,0.061334975439099236,0.4668167599768883,0.050433738353422984,-2.2149795132798378,0.22317035402177382
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,10079,Standard CTGAN,TSTR,RandomForest,0.48638931689779147,0.0,0.0,0.0,0.5,0.046524416622047884,0.44948297503536494,0.051994875959178614,-3.689013947340596,-0.29367072730271976
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,10079,Standard CTGAN,TSTR,CatBoost,0.48638931689779147,0.0,0.0,0.0,0.5,0.0583130566602498,0.39198262636727704,0.05116737901362261,-5.516227448700899,-0.9347008570916729
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,10079,SepAware CTGAN,TSTR,LogisticRegression,0.48638931689779147,0.0,0.0,0.0,0.5,0.047622384407535884,0.3912155565738877,0.05907963988937821,-3.0913052092549296,-0.060611556566114694
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,10079,SepAware CTGAN,TSTR,RandomForest,0.48638931689779147,0.0,0.0,0.0,0.5,0.050707630878026114,0.4915423083819808,0.05702210630393111,-2.8507576112622557,0.01298624748077851
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,10079,SepAware CTGAN,TSTR,CatBoost,0.48638931689779147,0.0,0.0,0.0,0.5,0.04046640173753889,0.3868323006116634,0.08360799757625977,-3.5090361919941784,-0.23774578446717948
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,20079,Standard TVAE,TSTR,LogisticRegression,0.5122763608679102,0.16891891891891891,0.102880658436214,0.4716981132075472,0.6207487398139109,0.09051968943763822,0.6535733498037497,0.2348861198626382,-2.7756883369873515,0.05539397302912541
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,20079,Standard TVAE,TSTR,RandomForest,0.5492899469492101,0.1643835616438356,0.12903225806451613,0.22641509433962265,0.5704409157020183,0.11468454127955208,0.6813871012731365,0.09274302544445347,-2.2350278946829674,0.2824036424052097
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,20079,Standard TVAE,TSTR,CatBoost,0.5443290460141688,0.14516129032258066,0.1267605633802817,0.16981132075471697,0.5521707078958379,0.10694371764895827,0.6629375784503198,0.08598984208074553,-1.9780911343226402,0.13666975716800447
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,20079,SepAware TVAE,TSTR,LogisticRegression,0.4950303597600778,0.16326530612244897,0.09655172413793103,0.5283018867924528,0.6258193700065748,0.09746996987384696,0.6601283098563487,0.26902445329698493,-2.839420869295971,0.06458711745802642
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,20079,SepAware TVAE,TSTR,RandomForest,0.5354666806903141,0.15873015873015872,0.11029411764705882,0.2830188679245283,0.5776234783128449,0.12737849928130368,0.692195811998167,0.10839455514271742,-2.2949043759950727,0.2863518041074007
Kidney-cohort 365-day mortality,kidney_mortality,0,1,42,20079,SepAware TVAE,TSTR,CatBoost,0.5297282670092557,0.1596244131455399,0.10625,0.32075471698113206,0.5848757745412524,0.09603193711222602,0.6715745850849755,0.1654629749022215,-2.4278724045748032,0.08820094853596044
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,10116,Standard CTGAN,TSTR,LogisticRegression,0.48638931689779147,0.0,0.0,0.0,0.5,0.0822331158584193,0.656890677611524,0.04978692507548799,0.278109437028488,1.0313317833886029
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,10116,Standard CTGAN,TSTR,RandomForest,0.48638931689779147,0.0,0.0,0.0,0.5,0.06552886316959208,0.46663744496025183,0.05070317239688481,-3.5924574340810365,-0.22834805766345784
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,10116,Standard CTGAN,TSTR,CatBoost,0.48612538540596095,0.0,0.0,0.0,0.49947201689545934,0.06839391261111909,0.5574704628319819,0.05061147491046785,-1.9137714419829122,0.2992785609063636
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,10116,SepAware CTGAN,TSTR,LogisticRegression,0.48612538540596095,0.0,0.0,0.0,0.49947201689545934,0.09949364440454196,0.5515929150644538,0.054670089525710966,-2.368165274748094,0.19818288822102376
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,10116,SepAware CTGAN,TSTR,RandomForest,0.48638931689779147,0.0,0.0,0.0,0.5,0.10191569909787652,0.5762586917973341,0.05241664035173014,-2.027430465311764,0.34163221637033614
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,10116,SepAware CTGAN,TSTR,CatBoost,0.48638931689779147,0.0,0.0,0.0,0.5,0.10138102431525753,0.584825964814409,0.05061733134231913,-1.739755991392741,0.4153813018400236
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,20116,Standard TVAE,TSTR,LogisticRegression,0.4898589808416203,0.10980392156862745,0.06930693069306931,0.2641509433962264,0.5328146480444701,0.07132158436210839,0.5845370683987169,0.2217829024366892,-2.8045273265544868,0.021940705405486635
Kidney-cohort 365-day mortality,kidney_mortality,0,2,42,20116,Standard TVAE,TSTR,RandomForest,0.5270230104597697,0.15668202764976957,0.10365853658536585,0.32075471698113206,0.5827638421230897,0.10751321265661082,0.713125859217788,0.11052142456997528,-2.2160086304796787,0.32386710471864266
